"binary", "filename", "configuration", "rate", "time"
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 4785.971170613659, 0.427917329
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 5571.848360220672, 0.367562049
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 3930.978874815878, 0.520989826
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 2926.294072358842, 0.699861309
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 604.8882566501792, 3.385749314
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 2964.124087387189, 0.690929239
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 611.2011878809686, 3.350778828
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 2126.6885017555, 0.962999517
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 408.81925007841625, 5.00954884
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 1927.8792442787542, 1.062307199
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 400.96432821539275, 5.107686285
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1464.5909957690747, 1.398342613
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 32.6879842423583, 62.652991534
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 4058.529086367217, 0.504616317
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 4560.999936700537, 0.449024343
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 4708.860479974931, 0.434924757
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 134.59830664760852, 15.215644617
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 5471.467439418826, 0.374305435
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 5330.272868328102, 0.38422048
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 5744.0648601405055, 0.356541935
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 5680.855921912974, 0.360509055
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 2856.4814191044325, 0.71696598
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 510.3597526220192, 4.012855617
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 2210.5662703886624, 0.926459445
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 577.7054219163272, 3.545059337
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 2009.8385719837866, 1.01898731
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 338.6159236155226, 6.0481503
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 1794.0284314770092, 1.141564963
